speed_print,speed_roofing,infill_sparse_density,material_bed_temperature_layer_0,speed_wall_x,retraction_count_max,cool_fan_full_at_height,brim_line_count,support_xy_distance_overhang,speed_print_layer_0,support_tree_branch_diameter,wall_line_count,speed_travel_layer_0,retraction_extrusion_window,support_initial_layer_line_distance,travel_avoid_distance,retraction_speed,support_top_distance,material_initial_print_temperature,material_final_print_temperature,cool_fan_speed_max,support_z_distance,retraction_amount,bridge_fan_speed,layer_height,support_wall_count,support_tree_angle,material_print_temperature_layer_0,support_tree_collision_resolution,speed_travel,support_tree_branch_diameter_angle,speed_support_roof,retraction_hop,print_bed_temperature,retraction_retract_speed,material_bed_temperature,retraction_min_travel,cool_fan_speed,speed_topbottom,retraction_prime_speed,material_flow,speed_infill,speed_layer_0,infill_wall_line_count,material_print_temperature,speed_wall,cool_fan_speed_min,speed_wall_0,speed_ironing,humidity,temperature,support_type_buildplate,support_type_everywhere,material_color_black,material_color_blue,material_color_generic,material_color_green,material_color_orange,material_color_silver,material_color_sparklyblue,material_color_white,material_color_wooden,material_type_abs,material_type_petg,material_type_pla,printer_Anycubic Kossel Linear Plus,printer_Creality Ender3,printer_Prusa MK3S,material_producer_amazonbasics,material_producer_anycubic,material_producer_giantarm,material_producer_herz,material_producer_janbex,material_producer_kaisertech,material_producer_primavalue,material_producer_sunlu,material_producer_yourdoid,slicing_tolerance_exclusive,slicing_tolerance_middle,adhesion_type_brim,adhesion_type_none,adhesion_type_raft,adhesion_type_skirt,ironing_only_highest_layer,ironing_enabled,support_tree_enable,retraction_hop_enabled,cool_fan_enabled,support_enable,limit_support_retractions,bridge_settings_enabled,retraction_enable,support_interface_enable
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.08403361344537814,0.9999999999999987,0.625,0.25,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.1,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.25,0.6,0.16,1.0,0.3,0.25,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4550641885667658,0.9169054441260746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.08403361344537814,0.9999999999999987,0.625,0.375,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.1,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.375,0.6,0.16,1.0,0.3,0.375,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.47503566333808844,0.9255014326647564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.08403361344537814,0.9999999999999987,0.625,0.5,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.1,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.5,0.6,0.16,1.0,0.3,0.5,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4693295510114123,0.9312320916905444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.08403361344537814,0.9999999999999987,0.625,0.625,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.1,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.625,0.6,0.16,1.0,0.3,0.625,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4664764730798859,0.9283668058997135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.08403361344537814,0.9999999999999987,0.625,0.75,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.1,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.75,0.6,0.16,1.0,0.3,0.75,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4650499069058488,0.9312320916905444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.25,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.25,0.6,0.16,1.0,0.3,0.25,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.45791723928815975,0.9340973774813753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.375,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.375,0.6,0.16,1.0,0.3,0.375,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.46362339514978607,0.9283667621776505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.5,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.5,0.6,0.16,1.0,0.3,0.5,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.45221112696148363,0.9312320916905444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.625,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.625,0.6,0.16,1.0,0.3,0.625,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.45078459343794586,0.9369627507163325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.75,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.75,0.6,0.16,1.0,0.3,0.75,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4379457917261056,0.9369627507163325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.25,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.25,0.6,0.16,1.0,0.3,0.25,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.43366619115549215,0.9398280802292264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.375,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.375,0.6,0.16,1.0,0.3,0.375,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.427960057061341,0.9484240687679084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.5,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.5,0.6,0.16,1.0,0.3,0.5,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.427960057061341,0.9455587392550143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.625,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.625,0.6,0.16,1.0,0.3,0.625,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.42296718972895864,0.9512893982808024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.75,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.75,0.6,0.16,1.0,0.3,0.75,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4222539229671898,0.9484240687679084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.375,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.375,0.6,0.16,1.0,0.3,0.375,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4194008559201141,0.9541547277936963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.5,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.5,0.6,0.16,1.0,0.3,0.5,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.4194008559201141,0.9570200573065902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.625,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.625,0.6,0.16,1.0,0.3,0.625,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.38373751783166904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.25210084033613445,0.9999999999999987,0.625,0.75,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.3,1.0,0.6666666666666667,0.0,0.5,0.84,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.75,0.6,0.16,1.0,0.3,0.75,1.0,0.3,0.5,1.0,0.84,0.3333333333333333,1.0,0.4166666666666667,0.6,0.6833095577746078,0.7679083094555874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.25,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.25,0.6,0.16,1.0,0.3,0.25,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.6804564907275322,0.7650429799426934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.375,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.375,0.6,0.16,1.0,0.3,0.375,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.6761768901569187,0.7650429799426934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.5,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.5,0.6,0.16,1.0,0.3,0.5,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.7089871611982883,0.7535816618911175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.625,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.625,0.6,0.16,1.0,0.3,0.625,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.7446504992867333,0.7392550143266476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.75,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.76,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.75,0.6,0.16,1.0,0.3,0.75,1.0,0.3,0.5,1.0,0.76,0.3333333333333333,1.0,0.4166666666666667,0.6,0.6533523537803139,0.7908309455587393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.25,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.25,0.6,0.16,1.0,0.3,0.25,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.6362339514978602,0.7994269340974212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.375,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.375,0.6,0.16,1.0,0.3,0.375,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.6148359486447932,0.8051575931232092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.5,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.5,0.6,0.16,1.0,0.3,0.5,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.601997146932953,0.8080229226361032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.625,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.625,0.6,0.16,1.0,0.3,0.625,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.5977175463623395,0.8022922636103152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.3,0.1,0.5454545454545454,0.3333333333333333,0.06,0.2,1.0,0.5,0.2,1.0,0.5,0.1,0.42016806722689076,0.9999999999999987,0.625,0.75,0.33333333333333337,0.7755102040816326,0.7551020408163265,1.0,0.33333333333333337,0.5,1.0,0.6666666666666667,0.0,0.5,0.8,1.0,0.3870967741935484,0.25,0.7500000000000004,0.5,0.6,0.75,0.6,0.16,1.0,0.3,0.75,1.0,0.3,0.5,1.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.6,0.601997146932953,0.8022922636103152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
